FirmID,CostSysID,PACP,ACP,PDR,MPE
262,11,2,20,0,0.187598922
263,1,2,1,0,0.357616468
263,2,2,2,0,0.357046454
263,3,2,4,0,0.377388695
263,4,2,6,0,0.325977648
263,5,2,8,0,0.283832191
263,6,2,10,0,0.300008377
263,7,2,12,0,0.299025193
263,8,2,14,0,0.287340763
263,9,2,16,0,0.289952635
263,10,2,18,0,0.234637544
263,11,2,20,0,0.215819338
264,1,2,1,0,0.522970304
264,2,2,2,0,0.462543229
264,3,2,4,0,0.26681369
264,4,2,6,0,0.273745499
264,5,2,8,0,0.260779904
264,6,2,10,0,0.224589498
264,7,2,12,0,0.226300616
264,8,2,14,0,0.229182943
264,9,2,16,0,0.22201242
264,10,2,18,0,0.21429899
264,11,2,20,0,0.213462842
265,1,2,1,0,0.318555957
265,2,2,2,0,0.282024878
265,3,2,4,0,0.270649643
265,4,2,6,0,0.281922753
265,5,2,8,0,0.22427833
265,6,2,10,0,0.202320916
265,7,2,12,0,0.209942277
265,8,2,14,0,0.210252763
265,9,2,16,0,0.209826514
265,10,2,18,0,0.197799685
265,11,2,20,0,0.184042716
266,1,2,1,0,0.386934482
266,2,2,2,0,0.343724181
266,3,2,4,0,0.315900779
266,4,2,6,0,0.254454954
266,5,2,8,0,0.268244515
266,6,2,10,0,0.274563212
266,7,2,12,0,0.238921427
266,8,2,14,0,0.246295074
266,9,2,16,0,0.240172155
266,10,2,18,0,0.23687923
266,11,2,20,0,0.217239219
267,1,2,1,0,0.459466944
267,2,2,2,0,0.458566852
267,3,2,4,0,0.349443855
267,4,2,6,0,0.313643041
267,5,2,8,0,0.283091266
267,6,2,10,0,0.267603869
267,7,2,12,0,0.245704297
267,8,2,14,0,0.237228491
267,9,2,16,0,0.224649628
267,10,2,18,0,0.225038172
267,11,2,20,0,0.234467766
268,1,2,1,0,0.539936091
268,2,2,2,0,0.477783133
268,3,2,4,0,0.407819802
268,4,2,6,0,0.35942072
268,5,2,8,0,0.328903794
268,6,2,10,0,0.332186673
268,7,2,12,0,0.279984388
268,8,2,14,0,0.274889152
268,9,2,16,0,0.263513453
268,10,2,18,0,0.26854105
268,11,2,20,0,0.27206574
269,1,2,1,0,0.317400958
269,2,2,2,0,0.381747093
269,3,2,4,0,0.38046099
269,4,2,6,0,0.321923912
269,5,2,8,0,0.332029094
269,6,2,10,0,0.343976379
269,7,2,12,0,0.317315321
269,8,2,14,0,0.298552201
269,9,2,16,0,0.289638661
269,10,2,18,0,0.286192741
269,11,2,20,0,0.29344015
270,1,2,1,0,0.405380947
270,2,2,2,0,0.359785786
270,3,2,4,0,0.464355677
270,4,2,6,0,0.442641537
270,5,2,8,0,0.390234267
270,6,2,10,0,0.326766135
270,7,2,12,0,0.301464357
270,8,2,14,0,0.314646013
270,9,2,16,0,0.30652712
270,10,2,18,0,0.294001192
270,11,2,20,0,0.279102873
271,1,2,1,0,0.515811916
271,2,2,2,0,0.486879131
271,3,2,4,0,0.323770299
271,4,2,6,0,0.3547945
271,5,2,8,0,0.330392239
271,6,2,10,0,0.325690499
271,7,2,12,0,0.332767126
271,8,2,14,0,0.309126697
271,9,2,16,0,0.313406759
271,10,2,18,0,0.309384518
271,11,2,20,0,0.228764405
272,1,2,1,0,0.368673616
272,2,2,2,0,0.329745442
272,3,2,4,0,0.349113548
272,4,2,6,0,0.272181094
272,5,2,8,0,0.299160607
272,6,2,10,0,0.305747043
272,7,2,12,0,0.320183014
272,8,2,14,0,0.261327814
272,9,2,16,0,0.255475813
272,10,2,18,0,0.259983191
272,11,2,20,0,0.261491346
273,1,2,1,0,0.299506061
273,2,2,2,0,0.281373023
273,3,2,4,0,0.334615743
273,4,2,6,0,0.293265864
273,5,2,8,0,0.26751605
273,6,2,10,0,0.298659147
273,7,2,12,0,0.245108762
273,8,2,14,0,0.262971612
273,9,2,16,0,0.211831791
273,10,2,18,0,0.218866126
273,11,2,20,0,0.236926902
274,1,2,1,0,0.441454253
274,2,2,2,0,0.389995355
274,3,2,4,0,0.368863904
274,4,2,6,0,0.298429873
274,5,2,8,0,0.289582733
274,6,2,10,0,0.293643909
274,7,2,12,0,0.270765784
274,8,2,14,0,0.253301055
274,9,2,16,0,0.254671606
274,10,2,18,0,0.242527107
274,11,2,20,0,0.232419973
275,1,2,1,0,0.317595374
275,2,2,2,0,0.28475869
275,3,2,4,0,0.257113684
275,4,2,6,0,0.25897212
275,5,2,8,0,0.265657403
275,6,2,10,0,0.258308103
275,7,2,12,0,0.261717579
275,8,2,14,0,0.258361372
275,9,2,16,0,0.296732487
275,10,2,18,0,0.228722956
275,11,2,20,0,0.212819608
276,1,2,1,0,0.438101947
276,2,2,2,0,0.428009676
276,3,2,4,0,0.326620598
276,4,2,6,0,0.247803758
276,5,2,8,0,0.246616543
276,6,2,10,0,0.24625412
276,7,2,12,0,0.232514652
276,8,2,14,0,0.222898723
276,9,2,16,0,0.230673672
276,10,2,18,0,0.222247086
276,11,2,20,0,0.210380338
277,1,2,1,0,0.547953546
277,2,2,2,0,0.510131229
277,3,2,4,0,0.533041422
277,4,2,6,0,0.452506242
277,5,2,8,0,0.381418134
277,6,2,10,0,0.377008989
277,7,2,12,0,0.392612351
277,8,2,14,0,0.336687093
277,9,2,16,0,0.336403713
277,10,2,18,0,0.340757208
277,11,2,20,0,0.329008224
278,1,2,1,0,0.449882061
278,2,2,2,0,0.37232762
278,3,2,4,0,0.33892146
278,4,2,6,0,0.32674629
278,5,2,8,0,0.258769152
278,6,2,10,0,0.280472412
278,7,2,12,0,0.258719257
278,8,2,14,0,0.269560589
278,9,2,16,0,0.24947851
278,10,2,18,0,0.227427007
278,11,2,20,0,0.225034764
279,1,2,1,0,0.675817071
279,2,2,2,0,0.561246379
279,3,2,4,0,0.445613728
279,4,2,6,0,0.411752001
279,5,2,8,0,0.363037153
279,6,2,10,0,0.374047056
279,7,2,12,0,0.346851247
279,8,2,14,0,0.315783643
279,9,2,16,0,0.339557796
279,10,2,18,0,0.308456649
279,11,2,20,0,0.32038268
280,1,2,1,0,0.401999038
280,2,2,2,0,0.40704794
280,3,2,4,0,0.367797195
280,4,2,6,0,0.303687335
280,5,2,8,0,0.32008868
280,6,2,10,0,0.32784118
280,7,2,12,0,0.291872417
280,8,2,14,0,0.25724872
280,9,2,16,0,0.270694984
280,10,2,18,0,0.277988022
280,11,2,20,0,0.248406575
281,1,2,1,0,0.464376199
281,2,2,2,0,0.374312694
281,3,2,4,0,0.274470746
281,4,2,6,0,0.267195217
281,5,2,8,0,0.233070887
281,6,2,10,0,0.20635639
281,7,2,12,0,0.185997138
281,8,2,14,0,0.180860908
281,9,2,16,0,0.188040062
281,10,2,18,0,0.195477966
281,11,2,20,0,0.185273917
282,1,2,1,0,0.423202152
282,2,2,2,0,0.472785965
282,3,2,4,0,0.412863452
282,4,2,6,0,0.356249146
282,5,2,8,0,0.389587714
282,6,2,10,0,0.355663972
282,7,2,12,0,0.342721403
282,8,2,14,0,0.328342595
282,9,2,16,0,0.323460827
282,10,2,18,0,0.321500067
282,11,2,20,0,0.289304874
283,1,2,1,0,0.38832573
283,2,2,2,0,0.411023992
283,3,2,4,0,0.365871035
283,4,2,6,0,0.331566091
283,5,2,8,0,0.322711553
283,6,2,10,0,0.346715317
283,7,2,12,0,0.318252628
283,8,2,14,0,0.299616804
283,9,2,16,0,0.300837386
283,10,2,18,0,0.297242486
283,11,2,20,0,0.29706877
284,1,2,1,0,0.358397845
284,2,2,2,0,0.383702624
284,3,2,4,0,0.390453765
284,4,2,6,0,0.399428007
284,5,2,8,0,0.300986875
284,6,2,10,0,0.278504873
284,7,2,12,0,0.263147658
284,8,2,14,0,0.259384999
284,9,2,16,0,0.239793204
284,10,2,18,0,0.228585207
284,11,2,20,0,0.237072154
285,1,2,1,0,0.54318727
285,2,2,2,0,0.477559986
285,3,2,4,0,0.255963851
285,4,2,6,0,0.221477204
285,5,2,8,0,0.231950228
285,6,2,10,0,0.243025489
285,7,2,12,0,0.278166304
285,8,2,14,0,0.256101245
285,9,2,16,0,0.242868826
285,10,2,18,0,0.224265036
285,11,2,20,0,0.227347047
286,1,2,1,0,0.431735368
286,2,2,2,0,0.413766848
286,3,2,4,0,0.254298942
286,4,2,6,0,0.212603155
286,5,2,8,0,0.215690952
286,6,2,10,0,0.188489337
286,7,2,12,0,0.202129649
286,8,2,14,0,0.204632804
286,9,2,16,0,0.199343934
286,10,2,18,0,0.236394836
286,11,2,20,0,0.207586038
287,1,2,1,0,0.499668507
287,2,2,2,0,0.415389395
287,3,2,4,0,0.29918001
287,4,2,6,0,0.319586369
287,5,2,8,0,0.281251392
287,6,2,10,0,0.265650267
287,7,2,12,0,0.290411614
287,8,2,14,0,0.252270981
287,9,2,16,0,0.252333493
287,10,2,18,0,0.252563727
287,11,2,20,0,0.260315343
288,1,2,1,0,0.429748378
288,2,2,2,0,0.400591514
288,3,2,4,0,0.333354127
288,4,2,6,0,0.351754394
288,5,2,8,0,0.29575548
288,6,2,10,0,0.289755379
288,7,2,12,0,0.30700013
288,8,2,14,0,0.312957884
288,9,2,16,0,0.292112033
288,10,2,18,0,0.289612897
288,11,2,20,0,0.283335246
289,1,2,1,0,0.3708285
289,2,2,2,0,0.375547969
289,3,2,4,0,0.364882557
289,4,2,6,0,0.308847882
289,5,2,8,0,0.296545455
289,6,2,10,0,0.300404779
289,7,2,12,0,0.288119594
289,8,2,14,0,0.277128763
289,9,2,16,0,0.28452093
289,10,2,18,0,0.273609141
289,11,2,20,0,0.299166972
290,1,2,1,0,0.352594303
290,2,2,2,0,0.311687746
290,3,2,4,0,0.315403742
290,4,2,6,0,0.27734411
290,5,2,8,0,0.286823177
290,6,2,10,0,0.267190944
290,7,2,12,0,0.276859111
290,8,2,14,0,0.249682332
290,9,2,16,0,0.253268578
290,10,2,18,0,0.247553305
290,11,2,20,0,0.252098602
291,1,2,1,0,0.430520258
291,2,2,2,0,0.419354806
291,3,2,4,0,0.276326418
291,4,2,6,0,0.22877184
291,5,2,8,0,0.198643988
291,6,2,10,0,0.184571121
291,7,2,12,0,0.173139438
291,8,2,14,0,0.173847986
291,9,2,16,0,0.167383568
291,10,2,18,0,0.167024201
291,11,2,20,0,0.160152858
292,1,2,1,0,0.427152097
292,2,2,2,0,0.472901803
292,3,2,4,0,0.472895376
292,4,2,6,0,0.420621674
292,5,2,8,0,0.366703373
292,6,2,10,0,0.37924234
292,7,2,12,0,0.349779714
292,8,2,14,0,0.343728957
292,9,2,16,0,0.318365586
292,10,2,18,0,0.297414472
292,11,2,20,0,0.325089663
293,1,2,1,0,0.473506464
293,2,2,2,0,0.514961928
293,3,2,4,0,0.388525382
293,4,2,6,0,0.391382813
293,5,2,8,0,0.376210594
293,6,2,10,0,0.359714301
293,7,2,12,0,0.366822592
293,8,2,14,0,0.323685591
293,9,2,16,0,0.325991811
293,10,2,18,0,0.293158609
293,11,2,20,0,0.309354387
294,1,2,1,0,0.403599484
294,2,2,2,0,0.345683653
294,3,2,4,0,0.296376403
294,4,2,6,0,0.317169861
294,5,2,8,0,0.275019718
294,6,2,10,0,0.280865607
294,7,2,12,0,0.245387081
294,8,2,14,0,0.215677371
294,9,2,16,0,0.21386901
294,10,2,18,0,0.229072882
294,11,2,20,0,0.218754894
295,1,2,1,0,0.518752307
295,2,2,2,0,0.552413568
295,3,2,4,0,0.442537266
295,4,2,6,0,0.371567284
295,5,2,8,0,0.3565327
295,6,2,10,0,0.350745241
295,7,2,12,0,0.350679179
295,8,2,14,0,0.341461109
295,9,2,16,0,0.33181556
295,10,2,18,0,0.330847725
295,11,2,20,0,0.297160431
296,1,2,1,0,0.592597106
296,2,2,2,0,0.541892773
296,3,2,4,0,0.531322545
296,4,2,6,0,0.418518424
296,5,2,8,0,0.371536274
296,6,2,10,0,0.328095221
296,7,2,12,0,0.330456428
296,8,2,14,0,0.350088872
296,9,2,16,0,0.332892161
296,10,2,18,0,0.311131991
296,11,2,20,0,0.307676224
297,1,2,1,0,0.517844897
297,2,2,2,0,0.453151075
297,3,2,4,0,0.292441666
297,4,2,6,0,0.260404725
297,5,2,8,0,0.260044777
297,6,2,10,0,0.248704119
297,7,2,12,0,0.224110813
297,8,2,14,0,0.235424667
297,9,2,16,0,0.230898714
297,10,2,18,0,0.228065282
297,11,2,20,0,0.219365005
298,1,2,1,0,0.290478206
298,2,2,2,0,0.406062213
298,3,2,4,0,0.406189084
298,4,2,6,0,0.386870943
298,5,2,8,0,0.352729647
298,6,2,10,0,0.366550724
298,7,2,12,0,0.330110705
298,8,2,14,0,0.330399577
298,9,2,16,0,0.319431481
298,10,2,18,0,0.320069089
298,11,2,20,0,0.31136956
299,1,2,1,0,0.380627318
299,2,2,2,0,0.361446098
299,3,2,4,0,0.297576577
299,4,2,6,0,0.286964015
299,5,2,8,0,0.268180208
299,6,2,10,0,0.260627999
299,7,2,12,0,0.230802089
299,8,2,14,0,0.236893226
299,9,2,16,0,0.2489805
299,10,2,18,0,0.24591929
299,11,2,20,0,0.239209725
300,1,2,1,0,0.508365669
300,2,2,2,0,0.421281306
300,3,2,4,0,0.316709115
300,4,2,6,0,0.285457967
300,5,2,8,0,0.260604234
300,6,2,10,0,0.268817163
300,7,2,12,0,0.270172251
300,8,2,14,0,0.255517598
300,9,2,16,0,0.264054366
300,10,2,18,0,0.256471068
300,11,2,20,0,0.24334363
301,1,2,1,0,0.461289817
301,2,2,2,0,0.365435941
301,3,2,4,0,0.274659196
301,4,2,6,0,0.24491134
301,5,2,8,0,0.261346327
301,6,2,10,0,0.236884525
301,7,2,12,0,0.241157233
301,8,2,14,0,0.221606097
301,9,2,16,0,0.22157825
301,10,2,18,0,0.223842887
301,11,2,20,0,0.220573684
302,1,2,1,0,0.421579677
302,2,2,2,0,0.426599874
302,3,2,4,0,0.395036558
302,4,2,6,0,0.337106939
302,5,2,8,0,0.368141628
302,6,2,10,0,0.291602888
302,7,2,12,0,0.281103133
302,8,2,14,0,0.294193723
302,9,2,16,0,0.266639932
302,10,2,18,0,0.268966266
302,11,2,20,0,0.27250486
303,1,2,1,0,0.397934319
303,2,2,2,0,0.340451672
303,3,2,4,0,0.298468687
303,4,2,6,0,0.275077583
303,5,2,8,0,0.301564479
303,6,2,10,0,0.231931404
303,7,2,12,0,0.214915728
303,8,2,14,0,0.224856807
303,9,2,16,0,0.185305319
303,10,2,18,0,0.216402303
303,11,2,20,0,0.188778034
304,1,2,1,0,0.412059276
304,2,2,2,0,0.439106048
304,3,2,4,0,0.367579338
304,4,2,6,0,0.32047166
304,5,2,8,0,0.316373134
304,6,2,10,0,0.300608144
304,7,2,12,0,0.281315486
304,8,2,14,0,0.282837115
304,9,2,16,0,0.265050053
304,10,2,18,0,0.263214314
304,11,2,20,0,0.259516985
305,1,2,1,0,0.345799604
305,2,2,2,0,0.317201523
305,3,2,4,0,0.376588176
305,4,2,6,0,0.262810866
305,5,2,8,0,0.245482259
305,6,2,10,0,0.239211625
305,7,2,12,0,0.245936664
305,8,2,14,0,0.24573361
305,9,2,16,0,0.240868673
305,10,2,18,0,0.229138445
305,11,2,20,0,0.213991731
306,1,2,1,0,0.333265115
306,2,2,2,0,0.398485798
306,3,2,4,0,0.333990904
306,4,2,6,0,0.2951455
306,5,2,8,0,0.299301555
306,6,2,10,0,0.29068078
306,7,2,12,0,0.290250681
306,8,2,14,0,0.288494906
306,9,2,16,0,0.297530021
306,10,2,18,0,0.325956801
306,11,2,20,0,0.288243852
307,1,2,1,0,0.43218556
307,2,2,2,0,0.334614139
307,3,2,4,0,0.35686897
307,4,2,6,0,0.347612983
307,5,2,8,0,0.317211972
307,6,2,10,0,0.296610149
307,7,2,12,0,0.245453861
307,8,2,14,0,0.258966274
307,9,2,16,0,0.238167657
307,10,2,18,0,0.253847164
307,11,2,20,0,0.267359368
308,1,2,1,0,0.546794266
308,2,2,2,0,0.398565509
308,3,2,4,0,0.319973067
308,4,2,6,0,0.23400093
308,5,2,8,0,0.218605757
308,6,2,10,0,0.201347314
308,7,2,12,0,0.202941836
308,8,2,14,0,0.197776159
308,9,2,16,0,0.188123581
308,10,2,18,0,0.183816278
308,11,2,20,0,0.169913041
309,1,2,1,0,0.36576755
309,2,2,2,0,0.364957916
309,3,2,4,0,0.485066119
309,4,2,6,0,0.344852532
309,5,2,8,0,0.351156323
309,6,2,10,0,0.344105333
309,7,2,12,0,0.319435763
309,8,2,14,0,0.267316133
309,9,2,16,0,0.284318178
309,10,2,18,0,0.290541983
309,11,2,20,0,0.273374946
310,1,2,1,0,0.368288563
310,2,2,2,0,0.365010787
310,3,2,4,0,0.260114232
310,4,2,6,0,0.253638306
310,5,2,8,0,0.240121029
310,6,2,10,0,0.268823741
310,7,2,12,0,0.225822684
310,8,2,14,0,0.203862229
310,9,2,16,0,0.191295026
310,10,2,18,0,0.193329459
310,11,2,20,0,0.193436519
311,1,2,1,0,0.411235263
311,2,2,2,0,0.424814608
311,3,2,4,0,0.33893306
311,4,2,6,0,0.305885563
311,5,2,8,0,0.301771711
311,6,2,10,0,0.273901482
311,7,2,12,0,0.262628194
311,8,2,14,0,0.257691364
311,9,2,16,0,0.264133462
311,10,2,18,0,0.223912866
311,11,2,20,0,0.197134378
312,1,2,1,0,0.404812052
312,2,2,2,0,0.470621135
312,3,2,4,0,0.444062299
312,4,2,6,0,0.362911899
312,5,2,8,0,0.34162215
312,6,2,10,0,0.324589731
312,7,2,12,0,0.322129968
312,8,2,14,0,0.319391392
312,9,2,16,0,0.323987691
312,10,2,18,0,0.324179211
312,11,2,20,0,0.2929422
313,1,2,1,0,0.450395413
313,2,2,2,0,0.40124013
313,3,2,4,0,0.330931904
313,4,2,6,0,0.286067653
313,5,2,8,0,0.26590101
313,6,2,10,0,0.264501879
313,7,2,12,0,0.267516865
313,8,2,14,0,0.237035259
313,9,2,16,0,0.230352847
313,10,2,18,0,0.222516888
313,11,2,20,0,0.217700481
314,1,2,1,0,0.472234559
314,2,2,2,0,0.419172142
314,3,2,4,0,0.341472824
314,4,2,6,0,0.268610861
314,5,2,8,0,0.275899374
314,6,2,10,0,0.246750478
314,7,2,12,0,0.259861165
314,8,2,14,0,0.246938838
314,9,2,16,0,0.230156567
314,10,2,18,0,0.236790307
314,11,2,20,0,0.237050441
315,1,2,1,0,0.418710987
315,2,2,2,0,0.442809393
315,3,2,4,0,0.333593964
315,4,2,6,0,0.313814723
315,5,2,8,0,0.295453818
315,6,2,10,0,0.279769632
315,7,2,12,0,0.289061216
315,8,2,14,0,0.274350398
315,9,2,16,0,0.26707722
315,10,2,18,0,0.257462992
315,11,2,20,0,0.256740792
316,1,2,1,0,0.435531403
316,2,2,2,0,0.480147833
316,3,2,4,0,0.37023876
316,4,2,6,0,0.339319321
316,5,2,8,0,0.369978255
316,6,2,10,0,0.361651064
316,7,2,12,0,0.358797179
316,8,2,14,0,0.356526318
316,9,2,16,0,0.311791718
316,10,2,18,0,0.211352317
316,11,2,20,0,0.201348069
317,1,2,1,0,0.472957282
317,2,2,2,0,0.423205129
317,3,2,4,0,0.434649883
317,4,2,6,0,0.390236414
317,5,2,8,0,0.335808377
317,6,2,10,0,0.331836366
317,7,2,12,0,0.304575892
317,8,2,14,0,0.300350393
317,9,2,16,0,0.308145814
317,10,2,18,0,0.306997835
317,11,2,20,0,0.283258858
318,1,2,1,0,0.419333219
318,2,2,2,0,0.481945788
318,3,2,4,0,0.358287564
318,4,2,6,0,0.359239318
318,5,2,8,0,0.322968078
318,6,2,10,0,0.301403843
318,7,2,12,0,0.303654498
318,8,2,14,0,0.301048733
318,9,2,16,0,0.298255321
318,10,2,18,0,0.246943903
318,11,2,20,0,0.226282286
319,1,2,1,0,0.550557713
319,2,2,2,0,0.549626413
319,3,2,4,0,0.449873105
319,4,2,6,0,0.415678609
319,5,2,8,0,0.370540378
319,6,2,10,0,0.369633403
319,7,2,12,0,0.356243668
319,8,2,14,0,0.327900709
319,9,2,16,0,0.318521346
319,10,2,18,0,0.322486498
319,11,2,20,0,0.310024186
320,1,2,1,0,0.491576434
320,2,2,2,0,0.464607437
320,3,2,4,0,0.388953359
320,4,2,6,0,0.337447074
320,5,2,8,0,0.31594053
320,6,2,10,0,0.316392264
320,7,2,12,0,0.306682034
320,8,2,14,0,0.310922413
320,9,2,16,0,0.316051446
320,10,2,18,0,0.300887855
320,11,2,20,0,0.226293142
321,1,2,1,0,0.402362434
321,2,2,2,0,0.396852361
321,3,2,4,0,0.336357083
321,4,2,6,0,0.302979109
321,5,2,8,0,0.268322211
321,6,2,10,0,0.268883025
321,7,2,12,0,0.230743424
321,8,2,14,0,0.245397533
321,9,2,16,0,0.232469033
321,10,2,18,0,0.223153435
321,11,2,20,0,0.224226927
322,1,2,1,0,0.415030077
322,2,2,2,0,0.457573642
322,3,2,4,0,0.444132555
322,4,2,6,0,0.374109813
322,5,2,8,0,0.327719433
322,6,2,10,0,0.307122334
322,7,2,12,0,0.291333811
322,8,2,14,0,0.286470983
322,9,2,16,0,0.288672942
322,10,2,18,0,0.263655584
322,11,2,20,0,0.269474113
323,1,2,1,0,0.419863699
323,2,2,2,0,0.315053822
323,3,2,4,0,0.256792226
323,4,2,6,0,0.266646436
323,5,2,8,0,0.245161025
323,6,2,10,0,0.240671273
323,7,2,12,0,0.221717427
323,8,2,14,0,0.210866088
323,9,2,16,0,0.209084621
323,10,2,18,0,0.221827114
323,11,2,20,0,0.205169831
324,1,2,1,0,0.353145478
324,2,2,2,0,0.386771251
324,3,2,4,0,0.34703459
324,4,2,6,0,0.37919024
324,5,2,8,0,0.331728143
324,6,2,10,0,0.318973425
324,7,2,12,0,0.351222731
324,8,2,14,0,0.35402675
324,9,2,16,0,0.36260377
324,10,2,18,0,0.356712655
324,11,2,20,0,0.342093069
325,1,2,1,0,0.406014511
325,2,2,2,0,0.366911294
325,3,2,4,0,0.364173347
325,4,2,6,0,0.332998385
325,5,2,8,0,0.309123282
325,6,2,10,0,0.301258161
325,7,2,12,0,0.301355276
325,8,2,14,0,0.273449028
325,9,2,16,0,0.259376983
325,10,2,18,0,0.260045196
325,11,2,20,0,0.27497298
326,1,2,1,0,0.325112312
326,2,2,2,0,0.3417609
326,3,2,4,0,0.314171356
326,4,2,6,0,0.250835201
326,5,2,8,0,0.207506623
326,6,2,10,0,0.200164271
326,7,2,12,0,0.200060171
326,8,2,14,0,0.215745229
326,9,2,16,0,0.191651525
326,10,2,18,0,0.176726655
326,11,2,20,0,0.177743935
327,1,2,1,0,0.387715838
327,2,2,2,0,0.359919479
327,3,2,4,0,0.261251172
327,4,2,6,0,0.263604712
327,5,2,8,0,0.224878993
327,6,2,10,0,0.250929519
327,7,2,12,0,0.231558347
327,8,2,14,0,0.236728729
327,9,2,16,0,0.227981765
327,10,2,18,0,0.219023335
327,11,2,20,0,0.172999065
328,1,2,1,0,0.496458196
328,2,2,2,0,0.410070037
328,3,2,4,0,0.341026723
328,4,2,6,0,0.277076404
328,5,2,8,0,0.256428637
328,6,2,10,0,0.257312387
328,7,2,12,0,0.264927116
328,8,2,14,0,0.249932635
328,9,2,16,0,0.257138185
328,10,2,18,0,0.256285111
328,11,2,20,0,0.266624263
329,1,2,1,0,0.369906446
329,2,2,2,0,0.401382813
329,3,2,4,0,0.48686678
329,4,2,6,0,0.417525489
329,5,2,8,0,0.371319405
329,6,2,10,0,0.379074597
329,7,2,12,0,0.333338306
329,8,2,14,0,0.317636766
329,9,2,16,0,0.279003951
329,10,2,18,0,0.278585554
329,11,2,20,0,0.26084376
330,1,2,1,0,0.388315746
330,2,2,2,0,0.406132796
330,3,2,4,0,0.409477119
330,4,2,6,0,0.392474606
330,5,2,8,0,0.33595831
330,6,2,10,0,0.329832269
330,7,2,12,0,0.312393548
330,8,2,14,0,0.314108307
330,9,2,16,0,0.312609033
330,10,2,18,0,0.315088452
330,11,2,20,0,0.26260904
331,1,2,1,0,0.333419159
331,2,2,2,0,0.241142991
331,3,2,4,0,0.250559555
331,4,2,6,0,0.243143657
331,5,2,8,0,0.217245643
331,6,2,10,0,0.224105098
331,7,2,12,0,0.192381618
331,8,2,14,0,0.198263727
331,9,2,16,0,0.198999524
331,10,2,18,0,0.200311776
331,11,2,20,0,0.179978099
332,1,2,1,0,0.379442195
332,2,2,2,0,0.341035309
332,3,2,4,0,0.389700623
332,4,2,6,0,0.349980257
332,5,2,8,0,0.314640764
332,6,2,10,0,0.307910815
332,7,2,12,0,0.322187419
332,8,2,14,0,0.325482882
332,9,2,16,0,0.273837937
332,10,2,18,0,0.286805129
332,11,2,20,0,0.272139226
333,1,2,1,0,0.464318381
333,2,2,2,0,0.42834451
333,3,2,4,0,0.388559907
333,4,2,6,0,0.418559449
333,5,2,8,0,0.315395876
333,6,2,10,0,0.371754334
333,7,2,12,0,0.308225421
333,8,2,14,0,0.344671154
333,9,2,16,0,0.33896217
333,10,2,18,0,0.316672516
333,11,2,20,0,0.303116686
334,1,2,1,0,0.525700164
334,2,2,2,0,0.415245291
334,3,2,4,0,0.379814127
334,4,2,6,0,0.356252366
334,5,2,8,0,0.289122598
334,6,2,10,0,0.301738395
334,7,2,12,0,0.287713028
334,8,2,14,0,0.292829425
334,9,2,16,0,0.299642295
334,10,2,18,0,0.264789219
334,11,2,20,0,0.291440467
335,1,2,1,0,0.527790869
335,2,2,2,0,0.514166946
335,3,2,4,0,0.286324049
335,4,2,6,0,0.285262026
335,5,2,8,0,0.263435884
335,6,2,10,0,0.282858501
335,7,2,12,0,0.268431817
335,8,2,14,0,0.266505006
335,9,2,16,0,0.252110554
335,10,2,18,0,0.256358456
335,11,2,20,0,0.247487894
336,1,2,1,0,0.363545483
336,2,2,2,0,0.354871507
336,3,2,4,0,0.410039258
336,4,2,6,0,0.378147811
336,5,2,8,0,0.352974619
336,6,2,10,0,0.34399925
336,7,2,12,0,0.33523281
336,8,2,14,0,0.331911631
336,9,2,16,0,0.329328798
336,10,2,18,0,0.209438163
336,11,2,20,0,0.218862704
337,1,2,1,0,0.452193794
337,2,2,2,0,0.311932016
337,3,2,4,0,0.29724119
337,4,2,6,0,0.261741628
337,5,2,8,0,0.237808311
337,6,2,10,0,0.22556324
337,7,2,12,0,0.210488245
337,8,2,14,0,0.213872431
337,9,2,16,0,0.206590289
337,10,2,18,0,0.200608556
337,11,2,20,0,0.207501623
338,1,2,1,0,0.375579839
338,2,2,2,0,0.355538021
338,3,2,4,0,0.362346991
338,4,2,6,0,0.280073296
338,5,2,8,0,0.290389461
338,6,2,10,0,0.258602615
338,7,2,12,0,0.25834427
338,8,2,14,0,0.246423286
338,9,2,16,0,0.236465916
338,10,2,18,0,0.229643179
338,11,2,20,0,0.243351228
339,1,2,1,0,0.493937693
339,2,2,2,0,0.433065249
339,3,2,4,0,0.436185132
339,4,2,6,0,0.33116491
339,5,2,8,0,0.384630876
339,6,2,10,0,0.343890508
339,7,2,12,0,0.288877003
339,8,2,14,0,0.306234953
339,9,2,16,0,0.261167708
339,10,2,18,0,0.250915552
339,11,2,20,0,0.246266149
340,1,2,1,0,0.385274775
340,2,2,2,0,0.343223941
340,3,2,4,0,0.271344183
340,4,2,6,0,0.26402513
340,5,2,8,0,0.243942014
340,6,2,10,0,0.243781946
340,7,2,12,0,0.23444042
340,8,2,14,0,0.254762237
340,9,2,16,0,0.239813473
340,10,2,18,0,0.23658973
340,11,2,20,0,0.224814316
341,1,2,1,0,0.319049287
341,2,2,2,0,0.434944531
341,3,2,4,0,0.362961843
341,4,2,6,0,0.325822902
341,5,2,8,0,0.338174047
341,6,2,10,0,0.326918354
341,7,2,12,0,0.317000072
341,8,2,14,0,0.314278936
341,9,2,16,0,0.318370504
341,10,2,18,0,0.248834901
341,11,2,20,0,0.239784155
342,1,2,1,0,0.425407601
342,2,2,2,0,0.452293316
342,3,2,4,0,0.540658921
